date;CDS Argentina;CDS Australia;CDS Austria;CDS Belgium;CDS Brazil;CDS Chile;CDS China;CDS Colombia;CDS Denmark;CDS Finland;CDS France;CDS Germany;CDS Greece;CDS Hungary;CDS Indonesia;CDS Ireland;CDS Italy;CDS Japan;CDS Kazakhstan;CDS Korea;CDS Malaysia;CDS Mexico;CDS Netherlands;CDS Panama;CDS Peru;CDS Philippines;CDS Poland;CDS Portugal;CDS Qatar;CDS Russia;CDS Saudi Arabia;CDS South Africa;CDS Spain;CDS Sweden;CDS Thailand;CDS Turkey;CDS Ukraine;CDS United Kingdom;CDS United States;CDS Venezuela
2021-05-13;52.0272394276;111.0343799368;111.8661203089;112.1488733914;129.1832355051;115.7396864256;119.0230152568;126.5882610033;108.9065280117;107.8977116007;110.9349081794;108.3021623565;86.1601364191;152.7381611502;131.0349820299;121.1201975241;122.0732158583;112.4906787401;135.5434718956;118.2929127758;122.2461922869;128.2419581511;109.5999820495;121.1611944437;123.669101171;127.6714223011;117.8592578772;122.1909094364;116.2506614778;132.287733925;116.9862732783;129.0789971517;119.0624525635;108.6296543555;119.5317448255;127.6082931327;135.5218518911;111.1527786689;155.9837479635;
2021-05-14;52.2981352305;111.0357139744;111.8726278027;112.1524378901;129.363723303;115.7506772277;119.0749896008;126.7582449716;108.9100070147;107.9011538575;110.9392660322;108.3124696175;86.1625442749;152.7421776895;131.1429891621;121.1557418004;122.0223711014;112.4944208353;135.5679025106;118.308872764;122.3281138723;128.3800717039;109.6034745431;121.2096092054;123.9153401875;127.7368884086;117.8567988537;122.1584562556;116.3860637743;132.4819557317;117.16761554;129.456025921;118.9967052594;108.6331170175;119.5098903632;128.1627867223;135.8560319213;111.1479390874;155.9835463389;
2021-05-17;52.4635313881;111.0412512152;111.8854280869;112.1541327571;129.2341148186;115.3530008691;119.1157095224;126.6723459182;108.9112510847;107.9024924281;110.9428812821;108.307067853;86.1307466535;152.7487898525;131.2440929287;121.0954834485;121.9439628309;112.4611047706;135.5904407177;118.3220614115;122.3551957845;128.3205152019;109.6048694057;121.1688401081;123.8415619597;127.7681736591;117.8598898934;122.1587819232;116.4482350716;132.6261350647;117.1790525382;129.624472712;118.9257826687;108.6726384465;119.6892446091;128.3612631834;136.1090116788;111.1559996857;155.9854823969;
2021-05-18;52.5133636969;111.0492646528;111.8934922292;112.1544310166;129.127322487;115.1931823594;119.0641165338;126.4745836578;108.9184642535;107.9023330007;110.9425979041;108.3072817891;86.107535455;152.7519625121;131.2586718121;121.0748205456;121.8868702456;112.5069373318;135.5953587089;118.3006668566;122.3493969571;128.2580459481;109.6050659753;121.1219382451;123.7591049159;127.8081406397;117.8615242617;122.1535565619;116.4676375833;132.6710426912;117.2283958474;129.8300409818;118.9430194354;108.6441110022;119.6874243046;128.4623626256;136.3561265131;111.1582215016;155.984008898;
2021-05-19;52.380413252;111.0432717029;111.881444941;112.155654288;129.0013522785;114.9822735383;119.0058946429;126.4201607721;108.9195499035;107.9178040832;110.9457666897;108.3084171842;86.0719631346;152.755259528;131.1476629266;121.107884256;121.8839932557;112.4830967694;135.5871204956;118.3071629334;122.2747823597;128.1715911437;109.6084737423;121.0495794646;123.6308889464;127.695842258;117.8131646944;122.1191606768;116.3519856242;132.439408695;117.0571069649;129.5660070871;118.910872944;108.6452312289;119.6669525779;127.9320765709;136.0590438972;111.1399944316;155.9842810931;
2021-05-20;52.4433959022;111.0488752295;111.8736537225;112.1604608146;129.261512477;114.9454853115;118.9711788539;126.245663692;108.916785125;107.9151351316;110.9491839629;108.3192915549;86.1605937075;152.7563461484;131.1200402257;121.105378864;122.0124792344;112.4708177516;135.586463426;118.3130215412;122.2850501825;128.308280181;109.6058058764;121.1386087322;123.7516246059;127.7109761138;117.7729600894;122.1494317253;116.4391259179;132.5502021837;117.1178854008;129.8824527289;118.9637623992;108.6425835198;119.5668519719;128.2772695048;136.325391273;111.1374621564;155.9841513466;
2021-05-21;52.3429147425;111.0574962932;111.8824495711;112.1714675119;129.2195301069;114.8208133933;118.9965758341;126.2621782634;108.9203680872;107.9186783297;110.9733928929;108.3022682206;86.2290236248;152.7605821845;131.1479663685;121.0987622044;122.0941058185;112.4652985184;135.5899034488;118.3091403862;122.3089447564;128.2903494411;109.6093940663;121.1219318612;123.3722330303;127.7578836726;117.9015756824;122.1689786002;116.448641729;132.5991536095;117.1639284323;130.0608637954;119.0194938835;108.674530571;119.6160289743;128.3912568169;136.5951687437;111.1410922492;155.9836337861;
2021-05-24;52.4469029047;111.0528428746;111.8960051844;112.1646758304;129.2967612422;114.7118414044;119.072215908;126.2888816497;108.9074124734;107.9188689629;110.9751846837;108.3097334681;86.1609955966;152.7666887431;131.1893626693;121.0576322177;122.1109483221;112.4662245687;135.596282213;118.3235559686;122.3290798491;128.2773056833;109.5884156769;121.1151713953;123.1076363086;127.7677804979;117.9977553531;122.1680017641;116.4593278292;132.3212233661;117.1704506127;130.0727044764;119.0040895065;108.6463802235;119.6299297897;128.5368163492;136.9441215868;111.1077513453;155.98688859;
2021-05-25;52.557151177;111.0569903166;111.8954441949;112.1658468757;129.298786499;114.7453439039;119.1220646885;126.051111769;108.9227240231;107.9211335375;111.0059728807;108.3122600116;86.2689446077;152.7709555913;131.2643412999;121.1339177322;122.2021409529;112.5037277098;135.6001643523;118.326526307;122.3834405069;128.2446323501;109.6121290821;121.0995269822;123.0101240735;127.8176433365;118.0773926949;122.1986990458;116.4951289055;132.2765523352;117.1852120569;130.0172168687;119.1074647657;108.6766083698;119.6916442418;128.3412719792;137.1405029286;111.158518861;155.9871448345;
2021-05-26;52.8014612041;111.0611261621;111.8935376206;112.1708287052;129.406946245;114.8174359155;119.1444030341;126.0618613364;108.9264095883;107.938759067;111.0107989802;108.3087400258;86.2591118452;152.775720913;131.2841909456;121.1142759357;122.2478383883;112.5078807088;135.6044848428;118.3413393185;122.4135641562;128.2712190997;109.6228546111;121.1479392083;123.0134077244;127.8573655665;118.1351190637;122.211643989;116.5201013202;132.2175300401;117.2478222501;130.1022752118;119.1219744111;108.6806683799;119.6953809093;128.3030535936;137.1382739349;111.1622509193;155.9894071073;
2021-05-27;52.9739932138;111.0731964038;111.8755520387;112.1699251872;129.5824928044;114.8886130961;119.1598399156;126.115685833;108.9265617457;107.9108761637;111.0238190246;108.3066823879;86.3270954583;152.8027702678;131.2982302722;121.07530277;122.325991218;112.5082412552;135.6071795851;118.3398550283;122.4313068903;128.3245570989;109.6230672749;121.2041337855;122.9723020671;127.8883187854;117.9548725567;122.2571425934;116.5499251018;132.327431623;117.281507817;130.2003600221;119.1669000339;108.6808628084;119.690237518;128.3654682277;137.1876005574;111.1625504514;155.9918313651;
2021-05-28;53.0882017748;111.074707604;111.8882569219;112.170272251;129.6764065523;114.9716578131;119.1739311103;126.1754191707;108.9255086048;107.9170682739;111.0265385227;108.3080624671;86.371848262;152.8120076717;131.3313822392;121.1165414922;122.3586429814;112.517519911;135.609018687;118.3413026233;122.454056896;128.3684133314;109.6220810663;121.2336504919;123.0699923981;127.9168558537;117.9424539471;122.2504536991;116.5657758647;132.3590628072;117.3838416668;130.2066294453;119.1719243766;108.6798683632;119.734863548;127.9137170402;137.3038702939;111.1616746625;155.9900442692;
2021-05-31;53.1135574078;111.0733539736;111.8893056878;112.1512036786;129.7155627755;114.9871747713;119.1803013542;126.1607693633;108.9228893094;107.9350249546;111.0218025006;108.319613883;86.3614692449;152.8227814276;131.3476401887;121.1542030845;122.3671950348;112.5200316771;135.7119192624;118.3417207626;122.4557912536;128.352638565;109.6190131097;121.233265373;123.0857506902;127.929278286;117.9020897148;122.2484443091;116.5531731615;132.332455106;117.3688380554;130.0733738106;119.1609657236;108.6778114155;119.7477701681;128.0117543767;137.3468647125;111.1400340782;155.9906907192;
2021-06-01;53.2526661566;111.0665949669;111.9002338948;112.1717524305;129.9066717123;115.051830181;119.1780153577;126.3333942459;108.9276160435;107.9401245363;111.0383606062;108.3176110255;86.4092643045;152.8276756503;131.3668102404;121.136956543;122.4723337326;112.5162714458;135.6347864013;118.3536395291;122.4243953703;128.4952871826;109.6243886263;121.316467878;123.2691020077;127.8995685801;117.8834089015;122.2454025925;116.6132537732;132.4824705231;117.4803656852;130.4641167014;119.2032183358;108.6821017135;119.7374638552;128.4105248356;137.6319826271;111.1643074114;155.9918229676;
2021-06-02;53.504203022;111.0706801807;111.902633288;112.1718181557;130.1526554116;115.0971639184;119.1748194794;126.4702816044;108.9219003592;107.9297179509;111.0442929492;108.3158912256;86.4166070421;152.699474907;131.4090047775;121.1083672163;122.4747821514;112.4808946552;135.6231911994;118.3558276406;122.4480001507;128.5373803893;109.6231192564;121.3704702005;123.376820271;127.9250463095;117.8776565225;122.2674083697;116.6237246542;132.5206639647;117.490542452;130.5813418841;119.1828617322;108.68081924;119.7650715508;128.3088130564;137.9439956474;111.1631463321;155.9173096867;
2021-06-03;53.4729483924;111.0793731891;111.8861932729;112.1736342285;130.054679363;115.0322985022;119.1654794025;126.3461111995;108.9282823376;107.9299072549;111.049275457;108.3176131151;86.4226455942;152.5782096828;131.3968424023;121.1182444015;122.4673115147;112.5166726008;135.6814283065;118.3601466484;122.4398662938;128.3853135929;109.6248551462;121.3148116257;123.311838164;127.9232557327;117.8774567828;122.2618899206;116.6040506996;132.4487595646;117.4596608786;130.4910563133;119.1724810847;108.6918953514;119.7727401828;128.0634876483;137.8540905655;111.222837552;155.9692390402;
2021-06-04;53.4934085765;111.0758374857;111.8748508255;112.1696805771;130.2242814169;115.0807192323;119.1970658198;126.4861389517;108.9253206442;107.9261411772;111.0476742514;108.3148417923;86.4132029047;152.4786552188;131.3590799495;121.0763123669;122.5144253809;112.5092994604;135.6342580275;118.3653637464;122.4729140477;128.3979920614;109.6219840044;121.3590648945;123.403433302;127.9467206156;117.9045305149;122.2603628349;116.5585756799;132.5744217786;117.489750839;130.5057413006;119.1838927008;108.6890036808;119.771815818;128.2666234511;137.8502310043;111.1669955548;155.9339172701;
2021-06-07;53.5316887954;111.089961934;111.8968379055;112.1655567137;130.2548632413;115.1022196609;119.2235346062;126.5833456869;108.9404141991;107.9428643061;111.0490949554;108.3113662364;86.4111476404;152.4179781949;131.3844028613;121.1138826422;122.5086206146;112.5154305505;135.6346002789;118.3658118886;122.5119821648;128.4364993317;109.6273029424;121.3726164943;122.8593068388;127.9967303837;117.9115406781;122.2634913779;116.6001822083;132.6756841251;117.5076371533;130.6310864408;119.1706411672;108.6942533105;119.8174516119;128.5888121249;137.9400541874;111.1619235327;155.9237908055;
2021-06-08;53.6659653669;111.088527579;111.9070619438;112.1802306403;130.3101013418;115.161257932;119.2317536593;126.7419154705;108.9265063567;107.9428434921;111.0388298563;108.3206919169;86.4069703964;152.3676216153;131.4261631513;121.0750280749;122.5097578155;112.5154848302;135.6363425063;118.3604350861;122.5332163478;128.5019875902;109.6012334123;121.4403893954;123.076592022;128.0203410617;117.9124387703;122.2721804765;116.6304232956;132.6902036368;117.5538456361;130.6520361683;119.1817400684;108.7136842933;119.8091316713;128.9197753284;138.2174543385;111.1533688536;155.9336980637;
2021-06-09;54.0909645198;111.1016063023;111.8949148972;112.1790031115;130.3917579617;115.2078971229;119.2359066175;126.9945317585;108.9426579951;107.9451331226;111.048631978;108.3158829773;86.4216163712;152.3257690044;131.4491927361;121.0776124136;122.5731840248;112.5278813772;135.6621021277;118.3649456535;122.549505346;128.5660184541;109.6296446478;121.532304795;123.2839604816;128.0351613558;117.914969077;122.2890481267;116.6808156894;132.904512419;117.6177183751;130.8051628662;119.1743850453;108.6965402593;119.8172540979;129.4419145477;138.5660596148;111.1701838607;155.9381271321;
2021-06-10;54.2473163881;111.1070001975;111.8978143243;112.181920321;130.4517442484;115.1851887315;119.2472765055;127.0611361078;108.9454782354;107.8789766918;111.0572529877;108.318695104;86.4574296246;152.2878783235;131.4590882331;121.0807691381;122.5644879541;112.5309255914;135.6693152075;118.3763247251;122.5496633917;128.5820732984;109.632483002;121.5806925177;123.2902847473;128.0438292721;117.9183442366;122.2908478567;116.6915856335;133.0329024229;117.6308728145;130.8993307182;119.2382807598;108.6900586037;119.8052339959;129.9751926928;138.6942030315;111.1730736646;155.9276257046;
2021-06-11;54.4295422484;111.1118469114;111.8930128809;112.1880442762;130.4550980924;115.2185432258;119.2880450701;127.1918970053;108.9529940375;107.9502445965;111.0654326104;108.3280258368;86.4580456497;152.2907526172;131.5787138847;121.0756619941;122.6400437442;112.5055637704;135.6732594513;118.3749231944;122.6274755249;128.5768016995;109.6059098238;121.5960228322;123.3922530983;128.1249171968;117.8327172961;122.3123313886;116.719506626;133.0699721437;117.698694712;131.0005309303;119.2486901118;108.705595117;119.8595422938;130.0720904907;138.8828133396;111.1611123197;155.9370566464;
2021-06-14;54.5072816288;111.100275247;111.8914876641;112.1830767607;130.3192186494;115.1424929801;119.295321796;127.0499440329;108.9229256231;107.8797342852;111.0609332313;108.326513444;86.4374043213;152.2971182462;131.6021905194;121.0904330725;122.6567716238;112.5328869164;135.6783926915;118.3707956928;122.6311732266;128.5035465745;109.5906864371;121.5869859797;123.3270046575;128.1227126259;117.7680545074;122.3087993707;116.6814219806;132.9868504689;117.6625370343;130.7506394177;119.270134313;108.6814152822;119.8147789513;129.9304487518;138.7305459349;111.1310167296;155.9297896524;
2021-06-15;54.5020101395;111.1045017314;111.8888520191;112.1805456232;130.2729960951;115.1484459447;119.2616839897;126.9856982585;108.9201895073;107.8771380007;111.0635049393;108.3239422512;86.4980435057;152.4850406779;131.5765430517;121.0879851678;122.697240947;112.5329145797;135.6774287961;118.3678504424;122.6190011746;128.4326199299;109.5880786187;121.5393886267;123.2184307958;128.1181210126;117.8425267199;122.3198635005;116.6579780589;132.9003569574;117.5998517974;130.5652711767;119.2919422321;108.6786876042;119.853126217;129.377841883;138.3864522909;111.1600517329;155.9391761385;
2021-06-16;54.4916049046;111.1066329657;111.9001298606;112.1808751914;130.2056923586;115.1315192157;119.2650543651;126.8807824578;108.9332447552;107.9460125846;111.0603947207;108.3238680306;86.5070459083;152.4324235312;131.5726463406;121.0884906942;122.7118785477;112.5334047873;135.6707189914;118.3780050808;122.6094752905;128.4221666525;109.6308129747;121.5321818257;123.2108441512;128.1020041006;117.7519507674;122.3286779385;116.6671215277;133.0099692977;117.6573143289;130.6357778914;119.2526348661;108.6882309507;119.8588796074;129.435783279;138.2520992175;111.2797875202;155.9973078017;
2021-06-17;54.4086976476;111.086722622;111.8901093822;112.1710991867;130.2014611319;115.1487953879;119.2226843571;126.7957234379;108.9231016332;107.8675863949;111.0558784223;108.3141569844;86.4885586481;152.4028792587;131.5133479017;121.0785932321;122.651626295;112.5124211256;135.6677044307;118.3402124927;122.5575826736;128.3620763341;109.6208146276;121.5494599449;123.1872256243;128.0504987356;117.7026252499;122.3055627205;116.6434858598;132.9585590299;117.6398397843;130.3761745478;119.2461482016;108.6689658409;119.8335635338;129.2448873883;138.1308652013;111.2762144098;156.0731731513;
2021-06-18;54.0604178736;111.0845224481;111.8901965148;112.171249372;130.0265558148;115.1106316306;119.2390392957;126.5761533477;108.9230933969;107.8676485562;111.0387711372;108.3142359649;86.417975503;152.5583346932;131.536587608;121.0789094496;122.5822204255;112.5246295039;135.6695325503;118.3481917322;122.5812170884;128.2313154872;109.6208676287;121.5060703761;123.1285639391;128.0896850356;117.8124309743;122.275114215;116.6011680426;132.8840949682;117.6314912749;130.302642103;119.2064345853;108.6690018738;119.8574450159;129.2534062143;137.9915094006;111.2148094748;156.0829352224;
2021-06-21;53.7257977018;111.073055637;111.8838764284;112.1628408739;130.1352579148;115.1647350825;119.205731804;126.3797264972;108.9167443126;107.8650904148;111.0411006671;108.3051554877;86.4109741063;152.5505166684;131.4204010328;121.0612496665;122.5807818749;112.5148958856;135.7056147006;118.3514642046;122.4755092813;128.1599522737;109.5759771705;121.5359227115;123.1979404687;127.9524062027;117.8336866746;122.2749572218;116.584293092;132.9134724789;117.5924100601;130.3556767211;119.1988270253;108.6759515657;119.7903702785;129.3071735491;137.8205119177;111.1731958197;156.0838282986;
2021-06-22;53.528175469;111.0786558196;111.8788483984;112.1645899083;130.2163688925;115.2109590367;119.306554882;126.3080598695;108.9398004133;107.8677384323;111.0496090158;108.314437297;86.4166801221;152.5515198247;131.4607749662;121.1032435735;122.6165307908;112.5228554841;135.7061408256;118.3609625528;122.5231090071;128.1059754691;109.6066167901;121.5915322657;123.3374443609;128.0004084282;117.8125864003;122.2742467603;116.6455371314;133.0243509775;117.6517282612;130.2931182881;119.2619934963;108.6782215315;119.8293002691;129.4353230886;137.5556457982;111.1759709766;156.0089337959;
2021-06-23;53.5203452392;111.0824563886;111.8870016819;112.1677338287;130.3496392967;115.2847823806;119.2504065534;126.3515222087;108.9361432762;107.8708671028;111.0494592076;108.3109729403;86.4473909827;152.4723335433;131.5030486297;121.1067600176;122.619988891;112.5198026396;135.7087792571;118.3662914208;122.5626848981;128.2497150052;109.6098079007;121.5687643624;123.5815356156;128.0342987901;117.7482896175;122.2937090514;116.695026242;133.1842133172;117.5991463463;130.6943708647;119.2633117213;108.6813854417;119.8475795065;129.7001662957;137.7598142462;111.1696904372;155.9979300619;
2021-06-24;53.2657741409;111.0870914643;111.882992463;112.1583365199;130.5443306033;115.3900033418;119.2661488813;126.4780374614;108.9237247165;107.8676456609;111.0465710682;108.3214766588;86.4728359181;152.4935613233;131.5307021111;121.0803912101;122.6276591183;112.5405153588;135.7095016082;118.3728753562;122.5744603764;128.3938614799;109.5926008768;121.584382574;123.6995367552;128.0531348721;117.7801980261;122.3191412152;116.7456425348;133.3069808989;117.7246933142;130.843284098;119.2954358051;108.6780754517;119.8651928345;129.8203750734;137.9676194229;111.1787563116;156.059812923;
2021-06-25;52.982074981;111.0804721468;111.8905486635;112.1710180657;130.6495925768;115.4406350212;119.2827835145;126.6549536452;108.9317938137;107.9349219767;111.0549519423;108.3208273277;86.4808771329;152.4451391576;131.5660924409;121.0694759738;122.7433524497;112.527625438;135.711239068;118.3707877274;122.6129922515;128.5253285285;109.6056789253;121.6402408228;123.7796082181;128.0899251856;117.7142088483;122.3069045346;116.7382344016;133.3555455119;117.7550690489;130.9549735116;119.3187931376;108.6864553026;119.8948745567;129.8219049782;138.1862796475;111.2368397713;156.0076517697;
2021-06-28;52.9280674401;111.0775274703;111.8922965201;112.1693887643;130.6225880257;115.4731285686;119.2936721289;126.742115335;108.9218663795;107.8661045805;111.0627209397;108.322206366;86.5171881773;152.4867489769;131.5947331853;121.0592435979;122.7030206884;112.5055907842;135.7176768891;118.3730471166;122.631527672;128.5436907282;109.5945890011;121.672714489;123.904226213;128.1182061988;117.7427409107;122.3430197621;116.7649547935;133.3865957275;117.7825617278;130.9084569055;119.3681931214;108.6763950543;119.9053206718;129.8713653798;138.1356409548;111.243338387;156.0017702349;
2021-06-29;52.7935295562;111.0791234246;111.8768216411;112.1586970271;130.5125422807;115.5137102918;119.2781878338;126.7198699147;108.9399989759;107.9095096521;111.0672648515;108.333583272;86.5332412024;152.4479966045;131.5687860381;121.0516460356;122.718161069;112.5300801511;135.7211272549;118.3797215129;122.6306944858;128.5601690584;109.5934555308;121.6565708683;123.9444732916;128.1127221855;117.6865539862;122.3471059137;116.7633010518;133.3431893159;117.8467106307;130.7913046597;119.3830069251;108.6787506896;119.9172924278;129.7611697053;138.5075276456;111.1424483071;155.9125019422;
2021-06-30;52.7916000745;111.0852224297;111.8951848704;112.1726463782;130.2439765806;115.5708580172;119.2645376328;126.6383426472;108.9406451694;107.9101878615;111.0834053606;108.3342881854;86.7253671661;152.7046968627;131.5470003285;121.0834862753;122.8532479522;112.55347972;135.7234579342;118.3801054439;122.6191236825;128.4808450988;109.594166416;121.6242953104;123.9627083225;128.1100632285;117.8123986414;122.3973964679;116.7867665444;133.3239829641;117.8374391152;130.7330158447;119.4686117574;108.6794282476;119.8998759109;129.6949315305;138.6132902205;111.143150857;155.9117445939;
2021-07-01;52.9119114951;111.0761187518;111.8968765574;112.1736202902;130.1517066085;115.6239842466;119.280038599;126.630709653;108.9257641931;107.8698657317;111.1052113011;108.3356291572;86.7695864888;152.9102004785;131.5328441403;121.0846511348;122.9308120343;112.5233098588;135.726597626;118.3791979813;122.6185260715;128.5030433029;109.5950626532;121.6473383665;124.0047567497;128.1114552764;117.8872562807;122.4550061656;116.7527017551;133.2779760342;117.8014935797;130.6330832567;119.4956795822;108.6714876651;119.8684362093;129.6379962861;138.4441668374;111.1444448246;155.9734226973;
2021-07-02;52.9512479623;111.0732333272;111.8945463371;112.1575498612;130.2561112792;115.6185426264;119.2738855188;126.5145618822;108.9191492437;107.8681789942;111.1138410148;108.3338106527;86.7501492317;153.0693028152;131.5468817804;121.083010326;122.9376987813;112.538301781;135.7278889081;118.3742391711;122.6236894418;128.5919285541;109.5792703691;121.6765415946;124.0548301558;128.1068494547;117.9332314104;122.4597306562;116.7380883052;133.3086199359;117.8067381815;130.6173568904;119.5138772429;108.6787347933;119.8848205738;129.5888592995;138.5246551132;111.0537794484;155.9898219912;
2021-07-05;52.8465609104;111.0763080228;111.9002420417;112.177193865;130.2850593994;115.6492269967;119.2752741584;126.5245024048;108.9287654789;107.8731842635;111.1163904286;108.3388429793;86.7457869894;153.1943173359;131.5382174154;121.0992322623;122.962311022;112.5580404064;135.7360450581;118.3821676049;122.6438753725;128.6063562199;109.5982957686;121.6794165663;124.0697758594;128.1319259723;117.9700776767;122.4715477288;116.7595294933;133.3204859236;117.80545378;130.6391359515;119.5144352653;108.6834003498;119.918402173;129.677149725;138.6610596021;111.1689099196;155.989618152;
2021-07-06;52.8228508184;111.085077463;111.9007199172;112.1777338941;130.0025611312;115.621265144;119.22163721;126.4638446296;108.9291506412;107.8736286872;111.1218375642;108.3485349921;86.7369797613;153.2748012999;131.4897969564;121.0896801037;122.9799125605;112.5445426831;135.7280960508;118.3821185246;122.6045536765;128.4936136733;109.5987538797;121.6287606732;124.025542679;128.0848071235;117.8690125714;122.4649813887;116.6606815189;133.2119118848;117.6699826696;130.4148468057;119.5275993695;108.6838196511;119.9151381836;129.3744213919;137.6535225956;111.1623324375;155.988217956;
2021-07-07;52.8013948705;111.0916817277;111.9058118669;112.1827961842;129.9520524345;115.6178121987;119.1959951115;126.576861693;108.9430478128;107.8785437927;111.1334124171;108.3442675272;86.7263072808;153.3374350461;131.4485572435;121.0950521586;122.9802974319;112.5634743873;135.7308545437;118.389827312;122.5438132674;128.5386116236;109.6175833388;121.6274495721;124.0209159818;128.0202693927;117.7888604446;122.4513101087;116.5811046524;133.1647750647;117.6839706439;130.4978836629;119.5250685978;108.6887943094;119.9098416699;129.4189227031;137.9546094552;111.1602389221;155.9909482429;
2021-07-08;52.6659293946;111.0929701519;111.9008857811;112.1657290503;129.6882063788;115.5341694939;119.1225817844;126.4394176384;108.951719212;107.921386621;111.1063912792;108.3508429135;86.64711734;153.3878920747;131.3285208366;121.0741910866;122.8663711207;112.5388545348;135.7327881827;118.369504885;122.4026278617;128.4166188809;109.6616034684;121.5645600026;123.9709054158;127.8911120761;117.8017507328;122.4108755811;116.56273774;133.0121421074;117.5813616494;130.254497983;119.5149318818;108.6906917799;119.8017663896;129.2267621006;137.7405128685;111.1623123989;155.9932800083;
2021-07-09;52.7583534807;111.0972132237;111.9440839176;112.1739048674;129.7827660509;115.5684856151;119.1657962806;126.5717841064;108.9636759879;107.9209606129;111.1060747769;108.3546825532;86.6560417362;153.437396186;131.3397743506;121.0620584969;122.8776192216;112.5405228358;135.7369467238;118.3876702234;122.4518030518;128.5299616395;109.6243910444;121.5988880004;124.0299604812;127.9203682154;117.811960604;122.4169866446;116.6003740591;133.1417467914;117.6867707478;130.5821276437;119.519434287;108.7104518936;119.8805523157;129.4959512448;137.7506315941;111.1173614986;155.9948006638;
2021-07-12;52.8369156101;111.0887394941;111.8843882947;112.1870945174;129.7827425744;115.4632683363;119.1855134856;126.5475934456;108.9521588355;107.8880205757;111.103417114;108.3589298054;86.6597047776;153.4489074752;131.3578759122;121.082669341;122.9230243042;112.5286262378;135.7415175739;118.3768274576;122.4120155238;128.5594283746;109.6202228042;121.5944961849;124.0231833225;127.9559295934;117.8157071168;122.4684732632;116.5792154941;133.1155055127;117.6782224901;130.3370177553;119.508624221;108.7005021867;119.8787433205;129.5083422893;137.7758547015;111.1634066596;156.0152050136;
2021-07-13;52.8890072522;111.0927664111;111.8932161844;112.1900533823;129.6049502319;115.2919888774;119.2097820255;126.2299133995;108.9445993319;107.9436627735;111.1032517656;108.3609680805;86.6570796816;153.4678586446;131.3922612573;121.0709766128;122.9755345973;112.5298846585;135.7439544269;118.3749837914;122.4215265137;128.4216620335;109.6181378381;121.5057687312;123.9131468651;127.9670047698;117.8200462479;122.468613304;116.5847866053;133.1175999081;117.4799244518;130.0165383098;119.5087945497;108.6997639435;119.8733524062;129.5000132586;137.8316740027;111.1591017754;156.0158204438;
2021-07-14;52.9943301568;111.0902833911;111.8801651055;112.1865938878;129.8412190468;115.3009683103;119.2132044132;126.2353979256;108.9476602639;107.8769577085;111.1205307095;108.3602030546;86.6901877125;153.4761874818;131.3933383366;121.0788525111;123.0162725422;112.5175370681;135.7445804731;118.3733591207;122.439312658;128.5368367094;109.614338457;121.5353423678;123.98187754;127.9852444352;117.8214765261;122.4764786342;116.5692374401;133.181278518;117.6910145895;130.1876747708;119.5065902092;108.6869980446;119.8694205863;129.7394650512;138.0874723953;111.1556540758;156.017578002;
2021-07-15;52.9360589712;111.0947459311;111.8940843909;112.1910224501;129.7625278435;115.2354843032;119.2413926597;126.1780078739;108.9452565009;107.9344378936;111.1257525777;108.3604285184;86.6597502354;153.5044018582;131.3928580952;121.0631441053;122.9700263646;112.5218931387;135.7486348977;118.373439237;122.4305252012;128.5049587767;109.6186069057;121.4971035446;123.9230437155;127.9827190354;117.8264620514;122.4708123337;116.6408741793;133.133329309;117.703990969;130.0586524593;119.5184951899;108.6898031622;119.8572878777;129.8655066401;138.0566120674;111.1664467445;156.0162159481;
2021-07-16;53.0711873067;111.0968638259;111.8994115599;112.1787237963;129.7653035568;115.2403991987;119.2420196304;126.262765226;108.9470816466;107.8830449151;111.1279674477;108.362246275;86.7032463943;153.5181325529;131.3581610724;121.0616336783;122.9845923929;112.5185958553;135.7521681159;118.3690113142;122.4231138381;128.5233926196;109.6204928322;121.5352990218;123.9273937161;127.963358828;117.8293094325;122.4782966074;116.6451775162;133.2079557719;117.7367546568;130.3195437587;119.5632208724;108.6931682168;119.8714210295;130.0434912678;138.1008301201;111.1621287385;156.0167915467;
2021-07-19;52.6484154106;111.0980275975;111.8966036573;112.1937277381;129.4482143686;115.1050767244;119.2037520902;125.8829046697;108.9473650869;107.8835525977;111.1252156673;108.3645658456;86.5837457784;153.5301330363;131.2413904249;121.0758207298;122.8629595142;112.5304068971;135.7327410567;118.3577014017;122.3605343107;128.1689019305;109.6208924524;121.3607335073;123.7568487309;127.8900376092;117.8340496207;122.4529167449;116.5616811759;132.9127836038;117.603598145;129.6563741382;119.4823269322;108.6935795131;119.8568385671;129.6150507326;137.1931406832;111.1629357734;156.0214427219;
2021-07-20;52.692443913;111.1062749577;111.905042506;112.1736360188;129.7045863669;115.2431883749;119.1487191653;125.9786355874;108.9469119695;107.9348172756;111.1277968765;108.3733222526;86.5632234025;153.5416848228;131.1579744541;121.1120948098;122.8370719936;112.5338952441;135.7333567536;118.3598191035;122.266735097;128.3190459462;109.628992879;121.4411267751;123.9292123442;127.8198320711;117.8407120482;122.4430289198;116.5477869311;133.102625218;117.6863779391;129.7649253588;119.4043532803;108.6931298909;119.8171408605;129.7315262332;137.0988487857;111.1264098037;156.0172341493;
