,1y ahead,2y ahead,3y ahead,4y ahead
2008-02-25,11.136550308008214,10.348733744010952,9.424366872005477,9.0
2008-02-26,11.134496919917865,10.345995893223819,9.42299794661191,9.0
2008-02-27,11.132443531827516,10.343258042436688,9.421629021218344,9.0
2008-02-28,11.130390143737166,10.340520191649555,9.420260095824778,9.0
2008-02-29,11.128336755646817,10.378336755646817,9.628336755646817,9.0
2008-03-03,11.12217659137577,10.329568788501026,9.414784394250514,9.0
2008-03-04,11.120123203285422,10.326830937713893,9.413415468856947,9.0
2008-03-05,11.118069815195073,10.368069815195073,9.61806981519507,9.0
2008-03-06,11.116016427104723,10.366016427104723,9.616016427104721,9.0
2008-03-07,11.113963039014374,10.363963039014374,9.613963039014374,9.0
2008-03-10,11.107802874743328,10.40520191649555,9.810403832991103,9.0
2008-03-11,11.105749486652977,10.355749486652977,9.605749486652979,9.0
2008-03-12,11.103696098562628,10.35369609856263,9.60369609856263,9.0
2008-03-13,11.101642710472278,10.401095140314853,9.802190280629706,9.0
2008-03-14,11.099589322381929,10.399726214921287,9.799452429842574,9.0
2008-03-17,11.093429158110883,10.395619438740589,9.818377823408625,9.102861054072553
2008-03-18,11.091375770020534,10.394250513347021,9.788501026694046,9.0
2008-03-19,11.089322381930184,10.392881587953456,9.867173169062287,9.298590006844627
2008-03-20,11.087268993839835,10.39151266255989,9.865475701574265,9.297549623545518
2008-03-24,11.07905544147844,10.386036960985626,9.886036960985626,9.386036960985626
2008-03-25,11.07700205338809,10.38466803559206,9.88466803559206,9.38466803559206
2008-03-26,11.074948665297741,10.383299110198493,9.883299110198493,9.383299110198495
2008-03-27,11.072895277207392,10.38193018480493,9.88193018480493,9.381930184804927
2008-03-28,11.641683778234086,10.380561259411362,9.880561259411362,9.380561259411362
2008-03-31,11.69113620807666,10.564681724845995,9.876454483230663,9.376454483230663
2008-04-01,11.875256673511295,10.562628336755647,9.875085557837098,9.375085557837098
2008-04-02,12.001149897330595,10.657741273100617,9.873716632443532,9.373716632443532
2008-04-03,12.117043121149898,10.77788501026694,9.969158110882958,9.405537303216974
2008-04-04,12.177446954141,10.9919575633128,10.0564681724846,9.4354893908282
2008-04-07,12.167180013689254,10.983744010951401,10.050308008213552,9.433436002737851
2008-04-08,12.163757700205338,10.981006160164272,10.048254620123203,9.432751540041068
2008-04-09,12.342402464065707,11.013593429158112,10.140876112251883,9.36413415468857
2008-04-10,12.338295687885012,11.044147843942504,10.225530458590008,9.362765229295004
2008-04-11,12.334188911704313,11.042094455852155,10.222792607802875,9.361396303901437
2008-04-14,12.321868583162217,11.035934291581109,10.214579055441478,9.357289527720738
